unique_id,timepoint,domain,age,gender,block_order,met_performance_criteria_typical,met_performance_criteria_stricter,D_overall,D_tt1,D_tt2,D_tt3,D_tt4
chad lincolnhitler_205,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,FALSE,0.3488997436216872,0.5846124521151288,0.8732558286725753,-0.06994051302785251,0.13883634967690806
chad lincolnhitler_208,1,Lincoln-Hitler,18,Male,consistent first,TRUE,TRUE,0.20641884473930505,0.4997180810733383,0.8861452248585797,-0.17036470642198695,-0.24391830403529635
chad lincolnhitler_209,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,-0.02587115742567955,-0.4980349092817735,0.4651595374973684,-0.0021006851503774784,0.09521688190193008
chad lincolnhitler_211,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,-0.031104460547070063,0.09146769662362526,0.7533183365289999,0.05934779125731164,-0.531027264282505
chad lincolnhitler_212,1,Lincoln-Hitler,19,Male,consistent first,TRUE,TRUE,0.08009846203269501,0.3824024903619511,-0.008924670769629084,-0.4871040621452602,0.397654454197456
chad lincolnhitler_215,1,Lincoln-Hitler,19,Female,consistent first,TRUE,FALSE,-0.025406074655790013,0.3984677601997095,0.1371736669149777,0.04923841149211885,-0.622047153863628
chad lincolnhitler_216,1,Lincoln-Hitler,18,Female,consistent first,FALSE,FALSE,0.3709514129973887,0.8229012521447459,0.317301884903587,0.06394483766926673,0.378033450389456
chad lincolnhitler_218,1,Lincoln-Hitler,18,Male,consistent first,TRUE,TRUE,0.21471947591710883,0.747026279510761,0.019354796902520423,-0.2401154822443184,0.19515137507799588
chad lincolnhitler_219,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,FALSE,0.2122933751528993,0.07917555922618363,0.21149096253270863,0.2741485423329486,0.3142087066489212
chad lincolnhitler_222,1,Lincoln-Hitler,22,Male,consistent first,TRUE,TRUE,0.08895562165867822,0.3809960703523855,0.08762057436036351,-0.5217260934983268,0.3804693987954008
chad lincolnhitler_223,1,Lincoln-Hitler,18,Female,consistent first,FALSE,FALSE,-0.01790329134411478,-0.106266602355959,-0.19736244288451577,0.260765665904393,0.13906646981727963
chad lincolnhitler_225,1,Lincoln-Hitler,18,Female,consistent first,FALSE,FALSE,0.1083358954283647,0.41892955226832834,-0.21403228161822968,0.435806546041737,-0.13108401088634608
chad lincolnhitler_226,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,FALSE,0.4156476484073218,0.7864747640294377,-0.03640707250655653,-0.032138820662079355,0.7416830413830309
chad lincolnhitler_301,1,Lincoln-Hitler,NA,Female,consistent first,TRUE,FALSE,0.2110417005780815,1.0811201023340355,-0.13915767978371493,0.24623100601825768,-0.4541797750831859
chad lincolnhitler_302,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,-0.0031138096077380378,0.5523201206040091,-0.030539611241006875,-0.8025437826425514,0.2975912515767606
chad lincolnhitler_304,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,0.07941510681411917,-0.16632711991878688,-0.1807983408168602,-0.3395226884548008,1.0181379623048603
chad lincolnhitler_305,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,0.5918069743874229,0.7664854460031129,0.487055785250647,0.47504495978390615,0.5866915817080549
chad lincolnhitler_308,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,-0.04499797921250187,0.4432162596265,-0.23648149267356192,-0.3397237844546233,-0.0317894016750927
chad lincolnhitler_309,1,Lincoln-Hitler,19,Male,consistent first,TRUE,TRUE,0.05355197236252166,0.46452990298985375,0.5767555112810164,-0.645012990052991,-0.14264413231124984
chad lincolnhitler_311,1,Lincoln-Hitler,18,Female,consistent first,FALSE,FALSE,0.21473087794271137,0.5123871106855996,-0.22628965068692275,-0.32108733054643923,0.7819812625487745
chad lincolnhitler_315,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,0.20711608627414424,0.15048982571395375,-0.05731479677934349,0.20904324260563384,0.5790575423989469
chad lincolnhitler_316,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,0.12987335675567788,0.5970582737177058,0.5536409080224929,0.14347724223816416,-0.6461983052398119
chad lincolnhitler_318,1,Lincoln-Hitler,19,Female,consistent first,TRUE,TRUE,0.06496097141521252,0.45558551310552287,0.3759174792138441,-0.5170924043601717,0.3752545364522357
chad lincolnhitler_319,1,Lincoln-Hitler,18,Male,consistent first,TRUE,TRUE,-0.1245041198117556,0.2834338947447877,0.04741282772220903,-0.638551588796547,-0.19179888775041004
chad lincolnhitler_322,1,Lincoln-Hitler,19,Female,consistent first,TRUE,FALSE,0.16330366046694622,0.7125499023000723,-0.046754886994169145,0.05609472397260182,0.03642317306723835
chad lincolnhitler_323,1,Lincoln-Hitler,19,Male,consistent first,TRUE,TRUE,0.05654358577840593,0.5267909007474788,0.04771376196259211,-0.32391521725253947,0.0772664097306473
chad lincolnhitler_325,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,-0.13214595312252675,0.6328610559949467,-0.3712321677020871,-1.1920983432638774,-0.091815412720454
chad lincolnhitler_326,1,Lincoln-Hitler,18,Male,consistent first,TRUE,TRUE,0.1456152163942462,0.758602570165034,0.26000256947225475,-0.4584019481652733,-0.2116449494243996
chad lincolnhitler_329,1,Lincoln-Hitler,18,Male,consistent first,TRUE,TRUE,-0.12203124569616992,-0.20921592800899969,-0.0996146136839277,-0.6410696173630136,0.3567412596303364
chad lincolnhitler_332,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,-0.012993729312527036,0.040284542508723,-0.07286159927947373,-0.3628162682901535,0.09718917752605329
chad lincolnhitler_336,1,Lincoln-Hitler,19,Female,consistent first,TRUE,FALSE,-0.074589615561214,-0.33989923388261406,0.33190789836749657,-0.03759157083412591,-0.3310006627446603
chad lincolnhitler_337,1,Lincoln-Hitler,20,Male,consistent first,TRUE,FALSE,-0.21067816705518705,-0.05133696452725265,0.3877998628106195,-0.5308387820601616,-0.5408317087537524
chad lincolnhitler_339,1,Lincoln-Hitler,19,Female,consistent first,TRUE,TRUE,0.2317574442669831,0.7382733906635892,0.5374972703160611,-0.6042300542618074,0.130413033572699
chad lincolnhitler_340,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,TRUE,0.1943954411076003,0.17393484025317502,0.22335544434267807,0.054118845862863696,0.3343936221956378
chad lincolnhitler_343,1,Lincoln-Hitler,18,Male,consistent first,TRUE,TRUE,-0.3163989162885945,0.04508470300063328,-0.12579104351247244,-0.6058156008360549,-0.5305730385376244
chad lincolnhitler_344,1,Lincoln-Hitler,29,Female,consistent first,TRUE,TRUE,0.3400548831083523,0.17109679999214397,0.1578212602296823,0.2190189914231337,0.9136815785790128
chad lincolnhitler_346,1,Lincoln-Hitler,18,Female,consistent first,FALSE,FALSE,-0.012875405733428257,0.25313770588574713,0.07733538324096834,-0.48752918096756137,-0.03341821965588944
chad lincolnhitler_350,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,-0.14853900637741552,0.42108483008809056,-0.011516454697030078,-0.012428148202025096,-0.8637881858743289
chad lincolnhitler_351,1,Lincoln-Hitler,18,Male,consistent first,FALSE,FALSE,-0.051742923336438616,-0.21908471402014448,0.19629845803713208,-0.1607373210694577,-0.04521137611515847
chad lincolnhitler_353,1,Lincoln-Hitler,18,Male,consistent first,TRUE,TRUE,-0.20575473342855277,0.23990392711439615,0.2464379519780164,-0.14915817089661065,-0.8192552076516562
chad lincolnhitler_354,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,TRUE,0.2250628518072996,0.7822300401629048,0.2032413956711573,-0.0762290110550274,-0.3946602215536164
chad lincolnhitler_357,1,Lincoln-Hitler,19,Male,consistent first,TRUE,FALSE,-0.2564440028990739,-0.6330100107642587,8.984743537393693e-4,0.047843718044256814,-0.5093403548533694
chad lincolnhitler_358,1,Lincoln-Hitler,19,Female,consistent first,TRUE,FALSE,0.20679890206604304,0.5553585359614498,0.07339788153810252,0.1961987566199816,0.09528366275664814
chad lincolnhitler_360,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,-0.22291783883694544,-0.09723279494757676,-0.6869032850611911,0.04027242708356919,-0.2577235127177907
chad lincolnhitler_361,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,TRUE,-0.06183716942338638,-0.18743354999716183,0.3618962156351661,-0.4369101649933315,0.20735587518162144
chad lincolnhitler_364,1,Lincoln-Hitler,19,Female,consistent first,TRUE,TRUE,-0.1341800598691946,-0.3638260650763828,0.2147411310674756,-0.16452629698495852,-0.05830632818334432
chad lincolnhitler_365,1,Lincoln-Hitler,19,Male,consistent first,TRUE,FALSE,0.1824890281998028,0.4459213312079116,0.025279507787237095,0.7185741963731036,-0.5783754405144635
chad lincolnhitler_367,1,Lincoln-Hitler,19,Male,consistent first,TRUE,FALSE,0.3531235591642007,0.42715855181883206,0.1793922722585977,0.10189596840163274,0.7303287145276155
chad lincolnhitler_368,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,FALSE,0.141060821010543,0.5350046815927832,-0.1085845767181765,-0.0239397002490368,0.14342390810391983
chad lincolnhitler_371,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,0.3786057915355807,0.5105145305757313,-0.10802079195455092,-0.03370771073759109,1.079171115733829
chad lincolnhitler_372,1,Lincoln-Hitler,19,Male,consistent first,TRUE,FALSE,-0.01582293980968727,0.08321831513450421,0.20444476994120644,0.08630349529475227,-0.49840668862821824
chad lincolnhitler_374,1,Lincoln-Hitler,20,Female,consistent first,TRUE,FALSE,-0.126948154376463,-0.16915513034897434,-0.295763048806292,-0.11983839974652634,0.16318983850388682
chad lincolnhitler_401,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,0.15037284282369706,1.0802231780217928,-0.3883532320741001,0.3556849617855876,0.06759895577837433
chad lincolnhitler_402,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,-0.06624073636056227,0.6443538080946049,-0.1557989814143989,-0.7431710394580363,0.12952913582950124
chad lincolnhitler_404,1,Lincoln-Hitler,19,Female,consistent first,TRUE,FALSE,0.1285171918993259,0.2637421051905978,0.1799997351992804,-0.3296013262457741,0.258532474456947
chad lincolnhitler_408,1,Lincoln-Hitler,19,Male,consistent first,TRUE,FALSE,0.1907490026712486,0.2520999753111303,0.38021796261194846,-0.04365428597586438,0.15803841234508895
chad lincolnhitler_409,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,-0.025817158773822773,0.10775026191637792,0.04605881223029003,-0.39381566096956927,0.07412503868282211
chad lincolnhitler_411,1,Lincoln-Hitler,NA,Male,consistent first,FALSE,FALSE,0.21263096329980077,0.4119140369083597,-0.043118009405882826,0.3254707790700026,0.16448396959872782
chad lincolnhitler_412,1,Lincoln-Hitler,18,Male,consistent first,TRUE,TRUE,0.2229393567348384,0.9398652780502093,-0.060407962820405385,0.08263988335867999,0.2897714002137136
chad lincolnhitler_501,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,0.02871699563528713,-0.3442339848049451,0.12094744140970398,0.22984466632504832,0.01810590062656104
chad lincolnhitler_502,1,Lincoln-Hitler,19,Female,consistent first,FALSE,FALSE,-0.019815191764352515,-0.2484725220710694,-0.2824532213320555,0.2491905612282964,0.14510665344944895
chad lincolnhitler_504,1,Lincoln-Hitler,19,Female,consistent first,TRUE,TRUE,-0.19668027237770616,0.09978299362333276,-0.05368064126822157,-0.753980232170935,-0.3342979248068368
chad lincolnhitler_505,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,0.2382038279909528,0.2628454026784982,0.556389666771558,-0.19576083452264795,0.2659239178521535
chad lincolnhitler_508,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,-0.17386123031871825,0.2549942203041149,0.6204348674094955,-0.5125162248096499,-0.4122240762628549
chad lincolnhitler_509,1,Lincoln-Hitler,19,Female,consistent first,TRUE,FALSE,-0.020501283308727872,-0.1534999945489782,0.44703738319216274,-0.29293422228751054,-0.037285117360041954
chad lincolnhitler_511,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,-0.18008185877732355,-0.13773681561018356,-0.29997707056199235,-0.5790081185559698,0.2680392876526572
chad lincolnhitler_512,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,TRUE,0.02213735912270441,-0.0034238193408116457,0.053090381959063314,-0.07748801924625069,0.1779289412743065
chad lincolnhitler_515,1,Lincoln-Hitler,19,Female,consistent first,TRUE,TRUE,0.12282838801106774,0.3257984774192123,0.5398819211292613,-0.148085897871974,-0.03924792714682437
chad lincolnhitler_516,1,Lincoln-Hitler,20,Female,consistent first,TRUE,FALSE,0.23217901219696424,0.628441939826254,0.003832181419378479,-0.02277372416544051,0.30706057855441404
chad lincolnhitler_518,1,Lincoln-Hitler,18,Female,consistent first,TRUE,TRUE,0.5805837828329241,0.6524619023882947,0.8727817177664061,0.2548956892163867,0.472646460183608
chad lincolnhitler_519,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,TRUE,-0.24369131081263537,-0.1326993867702365,-0.3263515920972116,-0.273738037603671,-0.2622023550919006
chad lincolnhitler_601,1,Lincoln-Hitler,19,Female,consistent first,FALSE,FALSE,0.20419302698313824,-0.15695170590642302,0.2098288873511365,0.2086031162528293,0.5007632269373904
chad lincolnhitler_602,1,Lincoln-Hitler,19,Female,consistent first,TRUE,TRUE,-0.05644745576808668,-0.03729640609669917,-0.25124527388712015,-0.16284885051537656,0.1729653360457696
chad lincolnhitler_604,1,Lincoln-Hitler,19,Female,consistent first,TRUE,TRUE,-0.04632191478340867,0.002989067990533789,0.22950537549005057,-0.27049474282830305,-0.20666194575915448
chad lincolnhitler_605,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,TRUE,0.31804178773075653,0.99033703927567,0.5858868075974112,-0.2715924025529288,-0.41894393754332926
chad lincolnhitler_608,1,Lincoln-Hitler,18,Female,consistent first,TRUE,FALSE,-0.14118756108077885,-0.06149170703542146,-0.07995372325016437,-0.32621852804214024,-0.1854150737907456
chad lincolnhitler_609,1,Lincoln-Hitler,18,Male,consistent first,FALSE,FALSE,0.4211892608744358,1.034485030806738,-0.13536110907752064,0.32783553822679307,0.4033024539342758
chad lincolnhitler_611,1,Lincoln-Hitler,18,Male,consistent first,TRUE,TRUE,0.33229510477521146,0.3672519435678222,0.3473109878532777,-0.2038270983213753,0.7615071525316065
chad lincolnhitler_612,1,Lincoln-Hitler,NA,NA,consistent first,TRUE,TRUE,0.04264292094797764,0.3068668392604761,0.05829182228537694,-0.007519477100806382,-0.306062756135142
chad lincolnhitler_701,1,Lincoln-Hitler,19,Female,consistent first,TRUE,FALSE,0.3187841336891848,1.1459357785114146,0.5058274110707245,-0.5188638364638036,0.11153542170403012
chad lincolnhitler_702,1,Lincoln-Hitler,25,Female,consistent first,TRUE,TRUE,0.43210660429655584,0.35005471057490484,0.48905782177132245,0.4751941701223065,0.504505046384806
chad religion_104,1,Religion,18,Female,consistent first,TRUE,TRUE,0.339881872602168,0.8748602915946005,0.17227467493677293,-0.06327593946467253,0.21348747646005792
chad religion_108,1,Religion,60,Female,inconsistent first,TRUE,TRUE,0.23294206122885147,0.5773467786972812,-0.06237597936308373,0.264682215764085,0.07596514756187916
chad religion_112,1,Religion,22,Female,consistent first,FALSE,FALSE,-0.12821555777025434,-0.28496731610508375,0.08824184062871919,-0.3424092223002496,0.035246849351238785
chad religion_116,1,Religion,18,Female,inconsistent first,TRUE,TRUE,0.24079776546733028,0.4774602279558755,-0.2154275353151625,0.3801051930645637,0.31983668933543274
chad religion_12,1,Religion,18,Female,consistent first,TRUE,TRUE,-0.30266660390728034,0.5666040464971653,0.2014079966799837,-0.7372604711970303,-0.7170125249145624
chad religion_120,1,Religion,19,Female,consistent first,TRUE,TRUE,-0.1026519835410777,0.4665157120888122,0.6862307471648992,-0.5947782439843236,-0.7336604395017929
chad religion_128,1,Religion,18,Female,consistent first,TRUE,FALSE,0.3927452845555477,0.5297941198737932,0.4570146349060228,0.2419388785829987,0.2784572580940543
chad religion_16,1,Religion,19,Female,inconsistent first,TRUE,TRUE,-0.15147151187431063,0.8784009822310681,-0.1802229059879215,-0.361766019379159,-0.5578699757892065
chad religion_20,1,Religion,19,Female,consistent first,TRUE,TRUE,-0.122382502289823,0.5327520039911422,-0.06823953890779409,-0.7909555457129549,-0.49509113087828704
chad religion_203,1,Religion,18,Male,consistent first,TRUE,FALSE,-0.21628180651754345,-0.4501680973769576,-0.023437010955236773,0.03123835152127746,-0.4563004502340943
chad religion_209,1,Religion,18,Male,consistent first,TRUE,TRUE,-0.21663868383212145,-0.42459322337028055,-0.5192330246628355,-0.02131493149424507,0.06674633391394652
chad religion_212,1,Religion,19,Male,inconsistent first,FALSE,FALSE,0.6156780799540366,0.7579991353017239,0.4927918959063457,1.0189158773309113,0.631391534681494
chad religion_215,1,Religion,20,Male,consistent first,TRUE,TRUE,-0.07344750449674653,-0.4474721515343922,0.3659192221363666,-0.5591801816689893,-0.36800294537317824
chad religion_239,1,Religion,20,Male,consistent first,TRUE,TRUE,0.2514967539778488,0.5175370652753752,0.6626451317613602,-0.013560800326858028,-0.10023540341805864
chad religion_242,1,Religion,19,Male,inconsistent first,TRUE,TRUE,-0.0865456422151169,0.29803978329841785,-0.17726970010214363,-0.1171086344428672,-0.5312325537502106
chad religion_248,1,Religion,18,Male,inconsistent first,TRUE,TRUE,0.12314234764270884,0.3863771226056592,0.1399197029123122,-0.4709240390631292,0.5972715838471887
chad religion_251,1,Religion,22,Male,consistent first,TRUE,TRUE,-0.07982927655054933,-0.04141051495996068,-0.2039315409923452,-0.0362135074316606,-0.04804369062283722
chad religion_254,1,Religion,20,Male,inconsistent first,FALSE,FALSE,0.13125766776124884,0.300080499779554,0.5341410955132442,-0.35962030306054693,-0.04435856467528677
chad religion_257,1,Religion,20,Male,consistent first,TRUE,TRUE,-3.484045213918879e-5,0.5659214951257706,0.023913134344242987,-0.5077893338746834,-0.2748127829867653
chad religion_260,1,Religion,18,Male,inconsistent first,TRUE,TRUE,0.03180053109480648,0.4677516787211704,0.3146280679337156,-0.7923236829618487,-1.6003373555032086e-4
chad religion_266,1,Religion,20,Male,inconsistent first,TRUE,TRUE,-0.021217595620375142,0.6836976402787923,0.18411745347614217,-0.6146648924910738,-0.14969151743106957
chad religion_269,1,Religion,20,Male,consistent first,TRUE,TRUE,-0.1186137210330345,0.07350605227180132,0.29196986645207246,-0.4652663930748798,-0.2601427029562442
chad religion_272,1,Religion,21,Male,inconsistent first,FALSE,FALSE,-0.1846664976466081,0.09072972907331717,0.05860299915301935,-0.6682457353100153,-0.054573958144029024
chad religion_306,1,Religion,19,Male,inconsistent first,TRUE,TRUE,-0.06751908058431637,0.6373804246957769,-0.07645104471513522,-0.27950767639218127,-0.5097722087770475
chad religion_309,1,Religion,18,Male,consistent first,FALSE,FALSE,0.10528360437213372,0.6408126545694447,-0.3552972280916243,-0.4421722951010142,-0.027058446973156177
chad religion_318,1,Religion,20,Male,inconsistent first,TRUE,TRUE,-0.0031947969630688666,0.3901911987422786,0.7537194854217608,-0.02126734467404139,-0.6976920827238182
chad religion_321,1,Religion,18,Male,consistent first,TRUE,TRUE,-0.0763903265904431,0.2570580517927059,-0.453135327258743,-0.6410102856978599,0.6126457010480839
chad religion_324,1,Religion,22,Male,inconsistent first,TRUE,FALSE,0.18716493249687605,0.5881381921744219,-0.21886770794320728,0.5231904817318513,0.1995539573009013
chad religion_40,1,Religion,20,Female,inconsistent first,TRUE,FALSE,0.11585733114253788,0.01597572732640251,0.27651977934887734,0.30960737190509224,-0.11121305533711756
chad religion_8,1,Religion,19,Female,consistent first,TRUE,FALSE,0.32157374015561985,0.6529449641002514,0.7296089171753505,-0.08556774962558507,0.02775506609145695
clintontrump_101,1,Clinton-Trump,18,Female,inconsistent first,TRUE,TRUE,0.1201119995519442,0.8023611086417872,0.3915285077598473,-0.6017969220359988,-0.16973315370725647
clintontrump_102,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.2498977771952212,-0.012470411517322809,0.25988391941577665,-0.5583443872986952,-0.7808731531944155
clintontrump_107,1,Clinton-Trump,20,Female,consistent first,TRUE,TRUE,0.16195616323655035,0.18904923753365255,0.5048292708399168,0.3386246234482561,-0.2798485952369443
clintontrump_108,1,Clinton-Trump,19,Female,consistent first,TRUE,TRUE,0.056288338316235205,0.5439025255260679,0.22897146065084736,-0.7287132446142387,-0.14945251333832585
clintontrump_113,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.07817387832072278,-0.06243315471273853,0.47542284576676697,0.12483253130423576,-0.08276476549942201
clintontrump_114,1,Clinton-Trump,19,Female,inconsistent first,TRUE,TRUE,0.008447633366546114,0.5854283656700457,-0.3641231858425116,-0.5878838871002986,0.08244452477093184
clintontrump_119,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.21495060932908297,0.8575397057753008,0.2826024195322334,-0.3361284971724689,-0.11857683064328438
clintontrump_120,1,Clinton-Trump,18,Female,consistent first,TRUE,FALSE,0.20905322406285395,0.5360775905479007,0.27409031818572305,-0.004473192980364793,0.11135737412965202
clintontrump_125,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.129065892281367,0.3729626162420797,-0.05532315216611239,-0.43040248359108935,-0.2368664479587585
clintontrump_126,1,Clinton-Trump,19,Female,inconsistent first,TRUE,TRUE,-0.20145243377428693,-0.16520865366225787,0.4297541377196284,-0.4578263066391471,-0.361734391448742
clintontrump_131,1,Clinton-Trump,20,Female,consistent first,FALSE,FALSE,0.009416941678215171,0.1560256264210615,0.589774956527285,-0.919745421681718,0.04457393404668703
clintontrump_132,1,Clinton-Trump,19,Female,inconsistent first,TRUE,TRUE,0.2607976897150665,0.49473954851563695,-0.2558806380728406,0.4422462733946067,0.34384634436223777
clintontrump_137,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.07244515633942028,0.2638808909290669,-0.17447201595611436,-0.27059270928897095,-0.32221548812984785
clintontrump_138,1,Clinton-Trump,20,Female,consistent first,TRUE,FALSE,0.30158957506865275,0.9438001423989368,0.3842192603259114,-0.2279925943338446,0.5139397155771172
clintontrump_143,1,Clinton-Trump,23,Male,inconsistent first,TRUE,TRUE,0.022092151014186944,0.5557703587579159,0.2568246473658584,-0.6616342306306159,0.0159222722114032
clintontrump_144,1,Clinton-Trump,18,Female,consistent first,TRUE,FALSE,0.5741316525199321,0.7685390667186272,0.5994138835940455,0.4123571540332735,0.6590170260130835
clintontrump_149,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.1893164336125187,0.6255591370204616,-0.04962470768018167,-0.08994744043669665,0.40524095108934377
clintontrump_150,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.3112060747363129,0.3763187083159574,0.3491458633622743,-0.04368651540107569,0.5516514850598186
clintontrump_156,1,Clinton-Trump,19,Female,consistent first,TRUE,FALSE,0.4824787153379861,0.6361427736565699,0.5594947136898573,0.093401243511473,0.685166691023383
clintontrump_161,1,Clinton-Trump,18,Male,inconsistent first,TRUE,FALSE,-0.2299590346557176,-0.030101041507937146,-0.05719075125324542,-0.9449729863751658,-0.15591704742692997
clintontrump_162,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.12259753619154286,0.06314290193894764,-0.2275731297949028,-0.5062750956836867,-0.10302108790882032
clintontrump_167,1,Clinton-Trump,19,Male,consistent first,TRUE,TRUE,0.3057596575028352,0.8679866465558803,0.19354480853584496,0.10852499115940777,-0.2157188365431224
clintontrump_168,1,Clinton-Trump,24,Male,inconsistent first,TRUE,FALSE,0.31663035849247606,0.5574905832439047,0.07103580279430764,0.09060802739193036,0.4055112576463564
clintontrump_173,1,Clinton-Trump,19,Female,inconsistent first,TRUE,TRUE,0.2493978445874669,0.7118667932829131,0.2485939042807704,-0.06649850888357739,0.09832059900534695
clintontrump_174,1,Clinton-Trump,18,Female,inconsistent first,TRUE,TRUE,0.07945993392876588,0.5424157194001186,0.18954142130679655,-0.6583437897098459,0.3950274211907357
clintontrump_179,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.1424394344850135,0.04818647625616786,-0.017684593840500168,-0.4945715558241308,0.00479924310486674
clintontrump_180,1,Clinton-Trump,18,Female,consistent first,FALSE,FALSE,0.14913559506571186,0.5656977665677076,0.26998087470015986,-0.009803968857261713,-0.3212749456993498
clintontrump_186,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.1981547789907281,0.5797696888202633,-0.09171844305356495,-0.1414756267096111,0.3581993212863018
clintontrump_191,1,Clinton-Trump,20,Male,inconsistent first,TRUE,TRUE,-0.6915599430634054,-0.3321070256883852,-0.7260249530155253,-0.7541554115750815,-0.8887847083969261
clintontrump_192,1,Clinton-Trump,19,Male,consistent first,TRUE,TRUE,0.2740821281476896,0.3662732165700343,0.06324171419999845,0.11123634014127907,0.4633067405294908
clintontrump_197,1,Clinton-Trump,18,Male,consistent first,TRUE,TRUE,0.3766495721761296,0.9649085049199554,0.9672159605994264,0.08779219363698935,-0.588947458292701
clintontrump_198,1,Clinton-Trump,18,Female,inconsistent first,TRUE,TRUE,-0.4190362149655746,-0.17175221697131687,-0.04318380697085976,-1.0386000518030456,-0.4469107664957246
clintontrump_221,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,0.14214860940702598,0.6992539954494259,0.3831262107483699,0.0948652082236644,-0.2793103350820717
clintontrump_222,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.149508859049285,0.2842729052740134,-0.11882942054618856,-0.1949378772568529,-0.4091779098345204
clintontrump_263,1,Clinton-Trump,22,Male,inconsistent first,FALSE,FALSE,-0.22468232060293236,0.1974354575321471,-0.03251695266531621,-0.4154279388221377,-0.5559540407179968
clintontrump_264,1,Clinton-Trump,30,Male,consistent first,FALSE,FALSE,-0.23293797354910792,-0.045073314269292085,-0.0017105734984372422,-0.6188078162207031,-0.3486816609435038
clintontrump_269,1,Clinton-Trump,18,Female,consistent first,TRUE,FALSE,-0.03054887254791111,0.3728757449372337,0.6539600417541703,-0.740641756814951,-0.2568859612336037
clintontrump_270,1,Clinton-Trump,21,Female,consistent first,TRUE,TRUE,-0.683199890618305,-0.3413498104692474,-0.7594332142616772,-1.118133164531986,-0.7753095296345639
clintontrump_275,1,Clinton-Trump,19,Female,consistent first,TRUE,TRUE,0.19285029760718272,0.5600012056305433,-0.2416099663955369,-0.08059385596631932,0.325804823801057
clintontrump_276,1,Clinton-Trump,21,Male,consistent first,TRUE,TRUE,0.007339285697234424,-0.06428062795868968,0.26571068999335107,-0.1794291039056437,-0.0508051562503517
clintontrump_281,1,Clinton-Trump,18,Female,consistent first,TRUE,TRUE,-0.027271372873689623,-0.01804623248564166,0.3024177870665656,-0.36740668371349233,0.0707113360476624
clintontrump_282,1,Clinton-Trump,24,Male,consistent first,TRUE,FALSE,0.2904502437837974,0.6696500861020683,0.43654821611694,-0.09182304834143888,0.2891934409366006
clintontrump_287,1,Clinton-Trump,27,Male,inconsistent first,FALSE,FALSE,-0.211097589392106,-0.4839545204721837,-0.3584233036793887,0.17152003682388753,-0.3684016734392354
clintontrump_288,1,Clinton-Trump,22,Male,consistent first,TRUE,FALSE,0.03221575006171833,0.6847975548854986,0.3441214471047217,-0.6017056732178486,-0.3197633111576149
clintontrump_293,1,Clinton-Trump,21,Male,consistent first,TRUE,TRUE,-0.2325239703975392,-0.03465509432563987,0.3558638379308276,-0.7061192676248581,-0.11178623681568374
clintontrump_294,1,Clinton-Trump,19,Female,consistent first,TRUE,TRUE,0.03392317118281417,1.091836593029068,0.40305423569817417,-0.4423204647782335,-0.2717636859092017
